Date,Close,,,,,,,,,,,,,,,,,,,,,,,
9/12/2016,28.49,,,,,,,,,,,,,,,,,,,,,,,
12/12/2016,28.33,,,,,,,,,,,,,,,,,,,,,,,
13/12/2016,28.8,,,,,,,,,,,,,,,,,,,,,,,
14/12/2016,28.8,,,,,,,,,,,,,,,,,,,,,,,
15/12/2016,28.96,,,,,,,,,,,,,,,,,,,,,,,
16/12/2016,28.99,,,,,,,,,,,,,,,,,,,,,,,
19/12/2016,29.16,,,,,,,,,,,,,,,,,,,,,,,
20/12/2016,29.24,,,,,,,,,,,,,,,,,,,,,,,
21/12/2016,29.27,,,,,,,,,,,,,,,,,,,,,,,
22/12/2016,29.07,,,,,,,,,,,,,,,,,,,,,,,
23/12/2016,29.13,,,,,,,,,,,,,,,,,,,,,,,
27/12/2016,29.32,,,,,,,,,,,,,,,,,,,,,,,
28/12/2016,29.19,,,,,,,,,,,,,,,,,,,,,,,
29/12/2016,29.18,,,,,,,,,,,,,,,,,,,,,,,
30/12/2016,28.96,,,,,,,,,,,,,,,,,,,,,,,
3/01/2017,29.04,,,,,,,,,,,,,,,,,,,,,,,
4/01/2017,29.01,,,,,,,,,,,,,,,,,,,,,,,
5/01/2017,29.15,,,,,,,,,,,,,,,,,,,,,,,
6/01/2017,29.48,,,,,,,,,,,,,,,,,,,,,,,
9/01/2017,29.75,,,,,,,,,,,,,,,,,,,,,,,
10/01/2017,29.78,,,,,,,,,,,,,,,,,,,,,,,
11/01/2017,29.94,,,,,,,,,,,,,,,,,,,,,,,
12/01/2017,29.81,,,,,,,,,,,,,,,,,,,,,,,
13/01/2017,29.76,,,,,,,,,,,,,,,,,,,,,,,
17/01/2017,30,,,,,,,,,,,,,,,,,,,,,,,
18/01/2017,30,,,,,,,,,,,,,,,,,,,,,,,
19/01/2017,29.95,,,,,,,,,,,,,,,,,,,,,,,
20/01/2017,30,,,,,,,,,,,,,,,,,,,,,,,
23/01/2017,30.02,,,,,,,,,,,,,,,,,,,,,,,
24/01/2017,29.99,,,,,,,,,,,,,,,,,,,,,,,
25/01/2017,30.47,,,,,,,,,,,,,,,,,,,,,,,
26/01/2017,30.49,,,,,,,,,,,,,,,,,,,,,,,
27/01/2017,30.49,,,,,,,,,,,,,,,,,,,,,,,
30/01/2017,30.41,,,,,,,,,,,,,,,,,,,,,,,
31/01/2017,30.34,,,,,,,,,,,,,,,,,,,,,,,
1/02/2017,32.19,,,,,,,,,,,,,,,,,,,,,,,
2/02/2017,32.13,,,,,,,,,,,,,,,,,,,,,,,
3/02/2017,32.27,,,,,,,,,,,,,,,,,,,,,,,
6/02/2017,32.57,,,,,,,,,,,,,,,,,,,,,,,
7/02/2017,32.88,,,,,,,,,,,,,,,,,,,,,,,
8/02/2017,33.01,,,,,,,,,,,,,,,,,,,,,,,
9/02/2017,33.1,,,,,,,,,,,,,,,,,,,,,,,
10/02/2017,33.03,,,,,,,,,,,,,,,,,,,,,,,
13/02/2017,33.32,,,,,,,,,,,,,,,,,,,,,,,
14/02/2017,33.76,,,,,,,,,,,,,,,,,,,,,,,
15/02/2017,33.88,,,,,,,,,,,,,,,,,,,,,,,
16/02/2017,33.84,,,,,,,,,,,,,,,,,,,,,,,
17/02/2017,33.93,,,,,,,,,,,,,,,,,,,,,,,
21/02/2017,34.17,,,,,,,,,,,,,,,,,,,,,,,
22/02/2017,34.28,,,,,,,,,,,,,,,,,,,,,,,
23/02/2017,34.13,,,,,,,,,,,,,,,,,,,,,,,
24/02/2017,34.17,,,,,,,,,,,,,,,,,,,,,,,
27/02/2017,34.23,,,,,,,,,,,,,,,,,,,,,,,
28/02/2017,34.25,,,,,,,,,,,,,,,,,,,,,,,
1/03/2017,34.95,,,,,,,,,,,,,,,,,,,,,,,
2/03/2017,34.74,,,,,,,,,,,,,,,,,,,,,,,
3/03/2017,34.95,,,,,,,,,,,,,,,,,,,,,,,
6/03/2017,34.84,,,,,,,,,,,,,,,,,,,,,,,
7/03/2017,34.88,,,,,,,,,,,,,,,,,,,,,,,
8/03/2017,34.75,,,,,,,,,,,,,,,,,,,,,,,
9/03/2017,34.67,,,,,,,,,,,,,,,,,,,,,,,
10/03/2017,34.78,,,,,,,,,,,,,,,,,,,,,,,
13/03/2017,34.8,,,,,,,,,,,,,,,,,,,,,,,
14/03/2017,34.75,,,,,,,,,,,,,,,,,,,,,,,
15/03/2017,35.12,,,,,,,,,,,,,,,,,,,,,,,
16/03/2017,35.17,,,,,,,,,,,,,,,,,,,,,,,
17/03/2017,35,,,,,,,,,,,,,,,,,,,,,,,
20/03/2017,35.37,,,,,,,,,,,,,,,,,,,,,,,
21/03/2017,34.96,,,,,,,,,,,,,,,,,,,,,,,
22/03/2017,35.35,,,,,,,,,,,,,,,,,,,,,,,
23/03/2017,35.23,,,,,,,,,,,,,,,,,,,,,,,
24/03/2017,35.16,,,,,,,,,,,,,,,,,,,,,,,
27/03/2017,35.22,,,,,,,,,,,,,,,,,,,,,,,
28/03/2017,35.95,,,,,,,,,,,,,,,,,,,,,,,
29/03/2017,36.03,,,,,,,,,,,,,,,,,,,,,,,
30/03/2017,35.98,,,,,,,,,,,,,,,,,,,,,,,
31/03/2017,35.92,,,,,,,,,,,,,,,,,,,,,,,
3/04/2017,35.92,,,,,,,,,,,,,,,,,,,,,,,
4/04/2017,36.19,,,,,,,,,,,,,,,,,,,,,,,
5/04/2017,36.01,,,,,,,,,,,,,,,,,,,,,,,
6/04/2017,35.92,,,,,,,,,,,,,,,,,,,,,,,
7/04/2017,35.84,,,,,,,,,,,,,,,,,,,,,,,
10/04/2017,35.79,,,,,,,,,,,,,,,,,,,,,,,
11/04/2017,35.41,,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,35.45,,,,,,,,,,,,,,,,,,,,,,,
13/04/2017,35.26,,,,,,,,,,,,,,,,,,,,,,,
17/04/2017,35.46,,,,,,,,,,,,,,,,,,,,,,,
18/04/2017,35.3,,,,,,,,,,,,,,,,,,,,,,,
19/04/2017,35.17,,,,,,,,,,,,,,,,,,,,,,,
20/04/2017,35.61,,,,,,,,,,,,,,,,,,,,,,,
21/04/2017,35.57,,,,,,,,,,,,,,,,,,,,,,,
24/04/2017,35.91,,,,,,,,,,,,,,,,,,,,,,,
25/04/2017,36.13,,,,,,,,,,,,,,,,,,,,,,,
26/04/2017,35.92,,,,,,,,,,,,,,,,,,,,,,,
27/04/2017,35.95,,,,,,,,,,,,,,,,,,,,,,,
28/04/2017,35.91,,,,,,,,,,,,,,,,,,,,,,,
1/05/2017,36.65,,,,,,,,,,,,,,,,,,,,,,,
2/05/2017,36.88,,,,,,,,,,,,,,,,,,,,,,,
3/05/2017,36.77,,,,,,,,,,,,,,,,,,,,,,,
4/05/2017,36.63,,,,,,,,,,,,,,,,,,,,,,,
